soft red:(223.0, 114.0, 83.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
soft magenta:(238.0, 130.0, 238.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
spring bud:(167.0, 252.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
spring green:(0.0, 255.0, 127.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
steel blue:(70.0, 130.0, 180.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
tan:(210.0, 180.0, 140.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
tangerine:(242.0, 133.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
taupe:(72.0, 60.0, 50.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
tenn̩ (tawny):(205.0, 87.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
terra cotta:(226.0, 114.0, 91.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
teszopiggyt:(255.0, 230.0, 254.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
thistle:(216.0, 191.0, 216.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
titanium white:(255.0, 255.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
tomato:(255.0, 99.0, 71.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
tokeo:(29.0, 102.0, 85.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
tremaine:(225.0, 45.0, 65.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
turquoise:(48.0, 213.0, 200.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
tyrian purple:(102.0, 2.0, 60.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
ultramarine:(18.0, 10.0, 143.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
ultra violet:(75.0, 1.0, 156.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
van dyke brown:(65.0, 48.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
vermilion:(227.0, 66.0, 52.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
very light cyan:(139.0, 252.0, 255.0)|(156.58734130859375, 134.54754638671875, 122.02242279052734)
very pale blue:(240.0, 248.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
vev:(53.0, 118.0, 74.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
violet:(139.0, 0.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
vivid red:(255.0, 32.0, 82.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
wheat:(245.0, 222.0, 179.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
wisteria:(201.0, 160.0, 220.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
xanthic:(238.0, 237.0, 9.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
xanadu:(115.0, 134.0, 120.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
xxxtentacion:(163.0, 162.0, 161.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
xylophone:(255.0, 182.0, 193.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
yapan:(169.0, 113.0, 100.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
zenchua:(210.0, 60.0, 119.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
zokine:(67.0, 82.0, 60.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
zoboba:(188.0, 138.0, 82.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
zomp:(57.0, 167.0, 142.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
zunza:(191.0, 209.0, 188.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
zunisha:(137.0, 155.0, 169.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
zutem:(212.0, 170.0, 37.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
zucchini:(80.0, 96.0, 34.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
